state,county,current_votes,total_votes,percent,DEM,REP,usa_state,usa_state_code,percent_democrat,percent_republican,vote_margin,current_votes_percent,total_votes_percent,winning_candidate,winning_votes,margin_of_victory
New Hampshire,Whitefield,1302,2623,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.63781927196423,99.99999996187572,total_votes,2623,1321
New Hampshire,Alexandria,1068,2148,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.720670367914025,99.99999995344507,total_votes,2148,1080
New Hampshire,Ashland,1193,2411,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.4815429077223,99.99999995852345,total_votes,2411,1218
New Hampshire,Bath,613,1236,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.59546921553764,99.99999991909384,total_votes,1236,623
New Hampshire,Benton,233,468,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.786324679943746,99.99999978632479,total_votes,468,235
New Hampshire,Bethlehem,1639,3310,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.51661629923969,99.99999996978852,total_votes,3310,1671
New Hampshire,Bridgewater,848,1709,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.61966059121143,99.99999994148624,total_votes,1709,861
New Hampshire,Bristol,1846,3717,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.6637072774647,99.99999997309659,total_votes,3717,1871
New Hampshire,Campton,2107,4236,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.74032104585922,99.99999997639281,total_votes,4236,2129
New Hampshire,Canaan,2056,4142,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.63785609617627,99.99999997585707,total_votes,4142,2086
New Hampshire,Dorchester,229,462,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.56709945981147,99.99999978354978,total_votes,462,233
New Hampshire,Easton,233,467,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.892933512006564,99.99999978586725,total_votes,467,234
New Hampshire,Ellsworth,76,154,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.35064903019059,99.99999935064936,total_votes,154,78
New Hampshire,Enfield,2737,5502,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.74554706474999,99.99999998182479,total_votes,5502,2765
New Hampshire,Franconia,806,1612,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.99999996898263,99.99999993796526,total_votes,1612,806
New Hampshire,Grafton,778,1562,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.80793850844562,99.99999993597952,total_votes,1562,784
New Hampshire,Groton,375,733,95,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,51.1596179383907,99.99999986357435,total_votes,733,358
New Hampshire,Hanover,6838,15359,80,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,44.52112767468447,99.99999999348915,total_votes,15359,8521
New Hampshire,Haverhill,2110,4254,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.60037610493644,99.9999999764927,total_votes,4254,2144
New Hampshire,Hebron,517,1040,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.7115384137389,99.99999990384615,total_votes,1040,523
New Hampshire,Holderness,1475,2958,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.864773478747544,99.99999996619337,total_votes,2958,1483
New Hampshire,Landaff,259,544,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,47.61029403012814,99.99999981617648,total_votes,544,285
New Hampshire,Lebanon,7837,15786,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.64525528635213,99.99999999366527,total_votes,15786,7949
New Hampshire,Lincoln,907,1830,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.562841502971125,99.99999994535519,total_votes,1830,923
New Hampshire,Lisbon,790,1587,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.77945806567142,99.99999993698802,total_votes,1587,797
New Hampshire,Littleton,3098,6213,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.86319007727938,99.99999998390471,total_votes,6213,3115
New Hampshire,Lyman,379,764,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.607329778000874,99.99999986910994,total_votes,764,385
New Hampshire,Lyme,1273,2578,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.379363828790005,99.99999996121024,total_votes,2578,1305
New Hampshire,Monroe,535,1079,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.58294712735593,99.99999990732158,total_votes,1079,544
New Hampshire,Orange,191,387,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.35400504042893,99.99999974160207,total_votes,387,196
New Hampshire,Orford,823,1646,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.999999969623325,99.99999993924665,total_votes,1646,823
New Hampshire,Piermont,439,880,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.88636357967459,99.99999988636364,total_votes,880,441
New Hampshire,Plymouth,3314,6729,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.24951700858233,99.99999998513894,total_votes,6729,3415
New Hampshire,Rumney,943,1899,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.657714560475135,99.9999999473407,total_votes,1899,956
New Hampshire,Sugar Hill,482,967,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.84488102394531,99.99999989658738,total_votes,967,485
New Hampshire,Thornton,1689,3420,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.38596489784036,99.99999997076023,total_votes,3420,1731
New Hampshire,Warren,476,954,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.89517814476396,99.99999989517819,total_votes,954,478
New Hampshire,Waterville,368,742,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.59568726469584,99.9999998652291,total_votes,742,374
New Hampshire,Wentworth,618,1238,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.91922451541257,99.99999991922455,total_votes,1238,620
New Hampshire,Woodstock,852,1710,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.8245613743716,99.99999994152046,total_votes,1710,858
New Hampshire,Amherst,7978,16115,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.50667080052704,99.9999999937946,total_votes,16115,8137
New Hampshire,Antrim,1567,3151,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.7302443510853,99.99999996826404,total_votes,3151,1584
New Hampshire,Bedford,14668,29407,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.87928044173566,99.99999999659946,total_votes,29407,14739
New Hampshire,Bennington,822,1659,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.54792040413024,99.99999993972271,total_votes,1659,837
New Hampshire,Brookline,3596,7224,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.77851605069511,99.99999998615725,total_votes,7224,3628
New Hampshire,Deering,1144,2302,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.69591657267771,99.99999995655952,total_votes,2302,1158
New Hampshire,Francestown,1129,2281,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.495835138318355,99.99999995615958,total_votes,2281,1152
New Hampshire,Goffstown,10121,20317,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.815425503282206,99.99999999507801,total_votes,20317,10196
New Hampshire,Greenfield,1001,2011,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.77623070622763,99.99999995027349,total_votes,2011,1010
New Hampshire,Greenville,1051,2105,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.92874106891747,99.99999995249406,total_votes,2105,1054
New Hampshire,Hancock,1276,2574,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.572649553390576,99.99999996114997,total_votes,2574,1298
New Hampshire,Hillsborough,3230,6506,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.64648016451791,99.99999998462957,total_votes,6506,3276
New Hampshire,Hollis,5643,11468,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.2064876134281,99.99999999128008,total_votes,11468,5825
New Hampshire,Hudson,14454,29095,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.678638939691396,99.99999999656298,total_votes,29095,14641
New Hampshire,Litchfield,5346,10756,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.702491627956256,99.99999999070286,total_votes,10756,5410
New Hampshire,Lyndeborough,1133,2271,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.88991631444742,99.99999995596653,total_votes,2271,1138
New Hampshire,Manchester,50103,102709,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,48.78150892279371,99.99999999902639,total_votes,102709,52606
New Hampshire,Mason,949,1898,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.99999997365648,99.99999994731296,total_votes,1898,949
New Hampshire,Merrimack,16572,33269,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.812137423733446,99.99999999699419,total_votes,33269,16697
New Hampshire,Milford,8879,17971,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.40737855158826,99.99999999443547,total_votes,17971,9092
New Hampshire,Mont Vernon,1756,3534,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.68873795990698,99.99999997170346,total_votes,3534,1778
New Hampshire,Nashua,44532,89813,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.583022501758286,99.99999999888658,total_votes,89813,45281
New Hampshire,New Boston,3887,7821,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.69952690836216,99.99999998721391,total_votes,7821,3934
New Hampshire,New Ipswich,3115,6238,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.93587687561143,99.99999998396922,total_votes,6238,3123
New Hampshire,Pelham,8753,17607,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.71318225423336,99.99999999432045,total_votes,17607,8854
New Hampshire,Peterborough,4316,8716,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.518127575778095,99.99999998852684,total_votes,8716,4400
New Hampshire,Sharon,272,545,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.90825678915916,99.99999981651376,total_votes,545,273
New Hampshire,Temple,946,1907,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.60671208725395,99.99999994756162,total_votes,1907,961
New Hampshire,Weare,5496,11034,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.809679168949636,99.9999999909371,total_votes,11034,5538
New Hampshire,Wilton,2446,4919,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.72555396427616,99.99999997967066,total_votes,4919,2473
New Hampshire,Windsor,127,256,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.60937480621338,99.999999609375,total_votes,256,129
New Hampshire,Allenstown,2270,4595,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.401523384243404,99.99999997823721,total_votes,4595,2325
New Hampshire,Andover,1587,3182,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.87429288187483,99.99999996857323,total_votes,3182,1595
New Hampshire,Boscawen,2023,4063,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.79079496682481,99.99999997538764,total_votes,4063,2040
New Hampshire,Bow,5506,11018,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.972771823382395,99.99999999092394,total_votes,11018,5512
New Hampshire,Bradford,1061,2123,95,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.9764483985038,99.99999995289684,total_votes,2123,1062
New Hampshire,Canterbury,1727,3481,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.61218039367648,99.99999997127263,total_votes,3481,1754
New Hampshire,Chichester,1726,3479,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.61195744477955,99.99999997125612,total_votes,3479,1753
New Hampshire,Concord,23521,47396,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.62655076273047,99.99999999789011,total_votes,47396,23875
New Hampshire,Danbury,724,1449,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.965493409271566,99.99999993098689,total_votes,1449,725
New Hampshire,Dunbarton,2016,4046,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.82698960706204,99.99999997528424,total_votes,4046,2030
New Hampshire,Epsom,2907,5834,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.82859100962828,99.9999999828591,total_votes,5834,2927
New Hampshire,Franklin,4089,8267,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.46171524743417,99.9999999879037,total_votes,8267,4178
New Hampshire,Henniker,2659,5370,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.51582866861902,99.99999998137802,total_votes,5370,2711
New Hampshire,Hill,633,1268,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.921135607317716,99.99999992113564,total_votes,1268,635
New Hampshire,Hooksett,8527,17112,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.83052828133295,99.99999999415614,total_votes,17112,8585
New Hampshire,Hopkinton,4158,8321,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.96995552818532,99.9999999879822,total_votes,8321,4163
New Hampshire,Loudon,3720,7445,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.96642040967543,99.99999998656817,total_votes,7445,3725
New Hampshire,Newbury,1647,3314,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.698249834128475,99.999999969825,total_votes,3314,1667
New Hampshire,New London,3123,6317,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.43802437083457,99.99999998416969,total_votes,6317,3194
New Hampshire,Northfield,2628,5256,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.99999999048706,99.99999998097412,total_votes,5256,2628
New Hampshire,Pembroke,4302,8627,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.86669757159306,99.99999998840849,total_votes,8627,4325
New Hampshire,Pittsfield,2079,4174,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.8083373143727,99.99999997604215,total_votes,4174,2095
New Hampshire,Salisbury,919,1844,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.83731016820102,99.99999994577006,total_votes,1844,925
New Hampshire,Sutton,1351,2702,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.99999998149519,99.99999996299039,total_votes,2702,1351
New Hampshire,Warner,1931,3862,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.99999998705334,99.99999997410669,total_votes,3862,1931
New Hampshire,Webster,1228,2469,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.736735500309145,99.99999995949777,total_votes,2469,1241
New Hampshire,Wilmot,957,1915,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.97389031332956,99.99999994778067,total_votes,1915,958
New Hampshire,Atkinson,5077,10181,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.86740005403522,99.99999999017778,total_votes,10181,5104
New Hampshire,Auburn,3883,7813,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.699219243606905,99.99999998720082,total_votes,7813,3930
New Hampshire,Brentwood,2870,5784,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.61964037869646,99.99999998271092,total_votes,5784,2914
New Hampshire,Candia,2764,5553,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.77489644340448,99.9999999819917,total_votes,5553,2789
New Hampshire,Chester,3425,6894,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.68088191910634,99.99999998549463,total_votes,6894,3469
New Hampshire,Danville,2783,5599,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.705304509786515,99.99999998213967,total_votes,5599,2816
New Hampshire,Deerfield,3194,6415,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.78955572099928,99.99999998441153,total_votes,6415,3221
New Hampshire,Derry,17721,35615,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.75712480556627,99.99999999719219,total_votes,35615,17894
New Hampshire,East Kingston,1662,3354,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.55277279381253,99.99999997018486,total_votes,3354,1692
New Hampshire,Epping,4306,8743,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.25082922918325,99.99999998856227,total_votes,8743,4437
New Hampshire,Exeter,10215,20551,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.70561043016371,99.99999999513406,total_votes,20551,10336
New Hampshire,Fremont,2826,5665,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.88526036189139,99.99999998234775,total_votes,5665,2839
New Hampshire,Greenland,2882,5801,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.68108945876899,99.9999999827616,total_votes,5801,2919
New Hampshire,Hampstead,5829,11726,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.71004604727016,99.99999999147194,total_votes,11726,5897
New Hampshire,Hampton,11412,22914,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.803613509216916,99.99999999563586,total_votes,22914,11502
New Hampshire,Hampton Falls,1690,3410,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.56011728751903,99.9999999706745,total_votes,3410,1720
New Hampshire,Kensington,1541,3098,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.74176886709433,99.99999996772111,total_votes,3098,1557
New Hampshire,Kingston,4064,8166,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.76732793904392,99.9999999877541,total_votes,8166,4102
New Hampshire,Londonderry,15757,31630,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.81662978027769,99.99999999683844,total_votes,31630,15873
New Hampshire,New Castle,918,1836,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.99999997276689,99.99999994553377,total_votes,1836,918
New Hampshire,Newfields,1252,2507,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.940167510993156,99.9999999601117,total_votes,2507,1255
New Hampshire,Newington,635,1275,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.80392152956555,99.99999992156862,total_votes,1275,640
New Hampshire,Newmarket,5902,11906,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.57164454480332,99.99999999160087,total_votes,11906,6004
New Hampshire,Newton,2964,5958,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.748237655295696,99.99999998321584,total_votes,5958,2994
New Hampshire,North Hampton,3440,6924,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.68226457976859,99.99999998555748,total_votes,6924,3484
New Hampshire,Northwood,2829,5710,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.54465848519358,99.99999998248687,total_votes,5710,2881
New Hampshire,Nottingham,3489,6985,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.949892619906954,99.9999999856836,total_votes,6985,3496
New Hampshire,Plaistow,4537,9154,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.56303254866036,99.9999999890758,total_votes,9154,4617
New Hampshire,Portsmouth,14389,29090,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.46373323996343,99.9999999965624,total_votes,29090,14701
New Hampshire,Raymond,5905,11905,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.601007975674,99.99999999160016,total_votes,11905,6000
New Hampshire,Rye,4427,8892,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.786324780725785,99.99999998875393,total_votes,8892,4465
New Hampshire,Salem,17653,35494,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.73516650561404,99.99999999718263,total_votes,35494,17841
New Hampshire,Sandown,3953,7928,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.8612512550629,99.99999998738647,total_votes,7928,3975
New Hampshire,Seabrook,4886,9772,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.99999999488334,99.99999998976668,total_votes,9772,4886
New Hampshire,South Hampton,644,1296,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.69135798634925,99.99999992283949,total_votes,1296,652
New Hampshire,Stratham,5437,10922,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.78026002107853,99.99999999084417,total_votes,10922,5485
New Hampshire,Windham,9742,19642,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.59780062877518,99.99999999490888,total_votes,19642,9900
New Hampshire,Barrington,5932,11936,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.69839141674779,99.99999999162198,total_votes,11936,6004
New Hampshire,Dover,18992,38221,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.68996101489522,99.99999999738364,total_votes,38221,19229
New Hampshire,Durham,7495,15305,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,48.97092453126619,99.99999999346618,total_votes,15305,7810
New Hampshire,Farmington,3408,6841,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.817278168423144,99.99999998538225,total_votes,6841,3433
New Hampshire,Lee,2922,5898,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.54221769251573,99.9999999830451,total_votes,5898,2976
New Hampshire,Madbury,1288,2600,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.53846151940829,99.99999996153846,total_votes,2600,1312
New Hampshire,Middleton,1032,2074,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.75891993743543,99.999999951784,total_votes,2074,1042
New Hampshire,Milton,2511,5077,95,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.45834153053804,99.99999998030333,total_votes,5077,2566
New Hampshire,New Durham,1833,3701,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.52715480963871,99.99999997298028,total_votes,3701,1868
New Hampshire,Rochester,16711,33618,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.70848949819417,99.9999999970254,total_votes,33618,16907
New Hampshire,Rollinsford,1717,3453,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.724876904221006,99.99999997103967,total_votes,3453,1736
New Hampshire,Somersworth,6022,12093,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.79740345242723,99.99999999173075,total_votes,12093,6071
New Hampshire,Strafford,2750,5552,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.53170027926302,99.99999998198847,total_votes,5552,2802
New Hampshire,Acworth,562,1131,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.6905393017767,99.99999991158266,total_votes,1131,569
New Hampshire,Charlestown,2456,4937,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.74680979344808,99.99999997974479,total_votes,4937,2481
New Hampshire,Claremont,5744,11557,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.70147961843891,99.99999999134724,total_votes,11557,5813
New Hampshire,Cornish,1141,2282,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.9999999780894,99.9999999561788,total_votes,2282,1141
New Hampshire,Croydon,504,1017,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.55752207516468,99.99999990167159,total_votes,1017,513
New Hampshire,Goshen,476,957,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.73876692817266,99.9999998955068,total_votes,957,481
New Hampshire,Grantham,2393,4840,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.44214875011526,99.99999997933884,total_votes,4840,2447
New Hampshire,Langdon,408,820,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.75609750029744,99.99999987804878,total_votes,820,412
New Hampshire,Lempster,708,1434,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.372384902808655,99.99999993026498,total_votes,1434,726
New Hampshire,Newport,3096,6234,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.66313762437229,99.99999998395893,total_votes,6234,3138
New Hampshire,Plainfield,1654,3339,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.53578914359515,99.99999997005091,total_votes,3339,1685
New Hampshire,Springfield,880,1769,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.74561896566104,99.99999994347088,total_votes,1769,889
New Hampshire,Sunapee,2412,4843,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.80384058438904,99.99999997935164,total_votes,4843,2431
New Hampshire,Unity,877,1769,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.5760316282781,99.99999994347088,total_votes,1769,892
New Hampshire,Washington,796,1593,100,422284,365248,New Hampshire,NH,53.62118618672,46.3788138132799,-57036,49.96861264910947,99.99999993722535,total_votes,1593,797
North Carolina,Alamance County,85935,172026,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.95465801652102,99.99999999941869,total_votes,172026,86091
North Carolina,Alexander County,20187,40423,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.93939093956561,99.99999999752616,total_votes,40423,20236
North Carolina,Alleghany County,6084,12160,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,50.03289473272756,99.9999999917763,total_votes,12160,6076
North Carolina,Anson County,11206,22411,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,50.00223104502244,99.9999999955379,total_votes,22411,11205
North Carolina,Ashe County,15777,31591,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.9414390158608,99.99999999683455,total_votes,31591,15814
North Carolina,Avery County,9417,18875,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.89139072583357,99.99999999470198,total_votes,18875,9458
North Carolina,Beaufort County,26232,52547,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.92102308314612,99.99999999809694,total_votes,52547,26315
